hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-10T04:00:00,0.2199,1.1,0.62,1.1985,0.2419,0.1363,0.2635,False
2026-08-10T05:00:00,0.1921,1.1,0.62,1.2762,0.2113,0.1191,0.2451,False
2026-08-10T06:00:00,0.2131,1.1,1.25,1.3927,0.2344,0.2664,0.2968,False
2026-08-10T07:00:00,0.4022,1.1,1.25,1.3928,0.4425,0.5028,0.5602,False
2026-08-10T08:00:00,0.458,1.1,1.25,1.3478,0.5038,0.5725,0.6173,False
2026-08-10T09:00:00,0.4919,1.1,1.25,1.2382,0.5411,0.6149,0.609,False
2026-08-10T10:00:00,1.6836,1.1,1.25,1.1073,1.852,2.1045,1.8643,False
2026-08-10T11:00:00,1.7728,1.1,1.25,0.9731,1.9501,2.216,1.7252,False
2026-08-10T12:00:00,1.131,1.1,1.25,0.8841,1.2441,1.4138,1.0,False
2026-08-10T13:00:00,0.2583,1.1,0.62,0.8626,0.2841,0.1601,0.2228,False
2026-08-10T14:00:00,0.3229,1.1,0.62,0.9526,0.3552,0.2002,0.3076,False
2026-08-10T15:00:00,0.5707,1.1,1.25,1.0685,0.6277,0.7133,0.6098,False
2026-08-10T16:00:00,0.4071,1.1,1.25,1.1921,0.4478,0.5089,0.4853,False
2026-08-10T17:00:00,0.5016,1.1,1.25,1.3983,0.5518,0.627,0.7014,False
2026-08-10T18:00:00,0.4598,1.1,1.25,1.7252,0.5058,0.5747,0.7932,False
2026-08-10T19:00:00,0.6738,1.1,1.25,2.2386,0.7412,0.8422,1.5083,False
2026-08-10T20:00:00,0.4872,1.1,1.25,2.1423,0.5359,0.609,1.0437,False
2026-08-10T21:00:00,0.4637,1.1,1.25,1.6372,0.51,0.5796,0.7591,False
2026-08-10T22:00:00,0.4464,1.1,0.62,1.4225,0.4911,0.2768,0.6351,False
2026-08-10T23:00:00,0.2185,1.1,0.62,1.3224,0.2404,0.1355,0.289,False
2026-08-11T00:00:00,0.2086,1.1,0.62,1.2703,0.2295,0.1294,0.265,False
2026-08-11T01:00:00,0.0651,1.1,0.62,1.2634,0.0716,0.0403,0.0822,False
2026-08-11T02:00:00,0.2164,1.1,0.62,1.2353,0.238,0.1341,0.2673,False
2026-08-11T03:00:00,0.2486,1.1,0.62,1.2129,0.2734,0.1541,0.3015,False
