hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-18T04:00:00,1.0624,1.1,0.62,1.3135,1.1687,0.6587,1.3955,False
2026-08-18T05:00:00,1.3941,1.1,0.62,1.3212,1.5336,0.8644,1.8419,False
2026-08-18T06:00:00,1.2127,1.1,1.25,1.3423,1.334,1.5159,1.6278,False
2026-08-18T07:00:00,1.4909,1.1,1.25,1.3984,1.64,1.8637,2.0849,False
2026-08-18T08:00:00,0.5938,1.1,1.25,1.3862,0.6532,0.7422,0.8231,False
2026-08-18T09:00:00,0.7446,1.1,1.25,1.3042,0.819,0.9307,0.9711,False
2026-08-18T10:00:00,1.0354,1.1,1.25,1.2431,1.1389,1.2942,1.2871,False
2026-08-18T11:00:00,0.552,1.1,1.25,1.1853,0.6072,0.69,0.6543,False
2026-08-18T12:00:00,1.5966,1.1,1.25,1.1639,1.7562,1.9957,1.8583,False
2026-08-18T13:00:00,1.6607,1.1,0.62,1.1352,1.8267,1.0296,1.8852,False
2026-08-18T14:00:00,0.9447,1.1,0.62,1.1294,1.0391,0.5857,1.067,False
2026-08-18T15:00:00,2.0456,1.1,1.25,1.144,2.2502,2.557,2.3401,False
2026-08-18T16:00:00,1.2955,1.1,1.25,1.227,1.4251,1.6194,1.5897,False
2026-08-18T17:00:00,3.2601,1.1,1.25,1.2605,3.5862,4.0752,4.1093,False
2026-08-18T18:00:00,3.7294,1.1,1.25,1.3984,4.1023,4.6617,5.2152,False
2026-08-18T19:00:00,3.4196,1.1,1.25,1.6327,3.7615,4.2745,5.5831,False
2026-08-18T20:00:00,3.12,1.1,1.25,1.682,3.432,3.9,5.2477,False
2026-08-18T21:00:00,2.1762,1.1,1.25,1.6339,2.3938,2.7202,3.5556,False
2026-08-18T22:00:00,1.8773,1.1,0.62,1.5167,2.065,1.1639,2.8472,False
2026-08-18T23:00:00,0.9121,1.1,0.62,1.3906,1.0033,0.5655,1.2683,False
