hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-15T02:00:00,0.2295,1.1,0.62,1.3463,0.2524,0.1423,0.309,False
2026-08-15T03:00:00,0.4663,1.1,0.62,1.3418,0.5129,0.2891,0.6256,False
2026-08-15T04:00:00,0.0625,1.1,0.62,1.3229,0.0687,0.0387,0.0826,False
2026-08-15T05:00:00,0.2204,1.1,0.62,1.3209,0.2424,0.1366,0.2911,False
2026-08-15T06:00:00,0.5162,1.1,1.25,1.3274,0.5679,0.6453,0.6853,False
2026-08-15T07:00:00,0.3111,1.1,1.25,1.2365,0.3422,0.3889,0.3847,False
2026-08-15T08:00:00,0.265,1.1,1.25,1.0016,0.2915,0.3312,0.2654,False
2026-08-15T09:00:00,0.2317,1.1,1.25,0.6524,0.2549,0.2897,0.1512,False
2026-08-15T10:00:00,0.2424,1.1,1.25,0.5353,0.2666,0.303,0.1297,False
2026-08-15T11:00:00,0.2623,1.1,1.25,0.5389,0.2885,0.3278,0.1413,False
2026-08-15T12:00:00,0.227,1.1,1.25,0.52,0.2497,0.2837,0.118,False
2026-08-15T13:00:00,0.401,1.1,0.62,0.5217,0.4411,0.2486,0.2092,False
2026-08-15T14:00:00,0.2023,1.1,0.62,0.5395,0.2225,0.1254,0.1091,False
2026-08-15T15:00:00,0.0487,1.1,1.25,0.5773,0.0535,0.0608,0.0281,False
2026-08-15T16:00:00,0.3756,1.1,1.25,0.7922,0.4131,0.4694,0.2975,False
2026-08-15T17:00:00,0.2024,1.1,1.25,1.2017,0.2227,0.253,0.2433,False
2026-08-15T18:00:00,0.3493,1.1,1.25,1.4256,0.3843,0.4367,0.498,False
2026-08-15T19:00:00,1.6293,1.1,1.25,1.506,1.7922,2.0366,2.4538,False
2026-08-15T20:00:00,2.2237,1.1,1.25,1.5546,2.4461,2.7797,3.457,False
2026-08-15T21:00:00,0.7435,1.1,1.25,1.5124,0.8179,0.9294,1.1245,False
2026-08-15T22:00:00,0.3116,1.1,0.62,1.4574,0.3428,0.1932,0.4542,False
2026-08-15T23:00:00,0.4666,1.1,0.62,1.4076,0.5133,0.2893,0.6568,False
2026-08-16T00:00:00,0.2426,1.1,0.62,1.432,0.2669,0.1504,0.3474,False
2026-08-16T01:00:00,0.2097,1.1,0.62,1.4007,0.2306,0.13,0.2937,False
2026-08-16T02:00:00,0.2745,1.1,0.62,1.3741,0.302,0.1702,0.3772,False
2026-08-16T03:00:00,0.2276,1.1,0.62,1.3465,0.2503,0.1411,0.3064,False
2026-08-16T04:00:00,0.4077,1.1,0.62,1.3395,0.4484,0.2528,0.5461,False
2026-08-16T05:00:00,0.078,1.1,0.62,1.3487,0.0858,0.0483,0.1052,False
2026-08-16T06:00:00,0.2593,1.1,1.25,1.341,0.2852,0.3241,0.3477,False
2026-08-16T07:00:00,0.4998,1.1,1.25,1.2978,0.5498,0.6247,0.6486,False
2026-08-16T08:00:00,0.2092,1.1,1.25,1.2262,0.2302,0.2616,0.2566,False
2026-08-16T09:00:00,0.2236,1.1,1.25,1.1071,0.246,0.2795,0.2476,False
2026-08-16T10:00:00,0.2249,1.1,1.25,0.9526,0.2474,0.2812,0.2143,False
2026-08-16T11:00:00,0.2314,1.1,1.25,0.7779,0.2545,0.2892,0.18,False
2026-08-16T12:00:00,0.2626,1.1,1.25,0.7036,0.2889,0.3283,0.1848,False
2026-08-16T13:00:00,0.193,1.1,0.62,0.6475,0.2123,0.1197,0.125,False
2026-08-16T14:00:00,0.3975,1.1,0.62,0.6999,0.4373,0.2465,0.2782,False
2026-08-16T15:00:00,0.2318,1.1,1.25,0.8357,0.2549,0.2897,0.1937,False
2026-08-16T16:00:00,0.0512,1.1,1.25,1.1046,0.0563,0.064,0.0565,False
2026-08-16T17:00:00,0.45,1.1,1.25,1.282,0.495,0.5625,0.5769,False
2026-08-16T18:00:00,0.3143,1.1,1.25,1.4268,0.3457,0.3929,0.4484,False
2026-08-16T19:00:00,1.5305,1.1,1.25,1.525,1.6836,1.9131,2.334,False
2026-08-16T20:00:00,2.1689,1.1,1.25,1.5729,2.3858,2.7111,3.4115,False
